platform,page_url,image_url,file,alt,bytes,status
official-website,https://www.snowdonia-bedbreakfast.co.uk/feature_pages/item/1617/Gardens_of_North_Wales.html,https://www.snowdonia-bedbreakfast.co.uk/image/upload/Kevinsshed/Ox_eye.jpg,official-website/Ox_eye-11012f7454.jpg,Ox-eye.jpg,21472,downloaded
official-website,https://www.snowdonia-bedbreakfast.co.uk/feature_pages/item/1617/Gardens_of_North_Wales.html,https://www.snowdonia-bedbreakfast.co.uk/image/upload/Kevinsshed/Fuchsia5.jpg,official-website/Fuchsia5-fbece9f793.jpg,Fuchsia5.jpg,18898,downloaded
official-website,https://www.snowdonia-bedbreakfast.co.uk/feature_pages/item/1195/Maps_of_Betws_y_Coed.html,https://www.snowdonia-bedbreakfast.co.uk/image/upload/BYC5/mapbetws.gif,official-website/mapbetws-5c9806f6ae.gif,mapbetws.gif,29000,downloaded
official-website,https://www.snowdonia-bedbreakfast.co.uk/feature_pages/item/14671/Mountain_Biking_in_the_Gwydyr_Forest.html,https://www.snowdonia-bedbreakfast.co.uk/image/upload/BYC5/bikers_stopped_for_repair.jpg,official-website/bikers_stopped_for_repair-2666c4f830.jpg,bikers stopped for repair.jpg,53658,downloaded
official-website,https://www.snowdonia-bedbreakfast.co.uk/feature_pages/item/14671/Mountain_Biking_in_the_Gwydyr_Forest.html,https://www.snowdonia-bedbreakfast.co.uk/image/upload/BYC5/gwydyr_forest_biking.jpg,official-website/gwydyr_forest_biking-86666b0e21.jpg,gwydyr forest biking.jpg,55883,downloaded
official-website,https://www.snowdonia-bedbreakfast.co.uk/feature_pages/item/14671/Mountain_Biking_in_the_Gwydyr_Forest.html,https://www.snowdonia-bedbreakfast.co.uk/image/upload/BYC5/wales_map.gif,official-website/wales_map-be9d1c52c8.gif,wales-map.gif,84661,downloaded
official-website,https://www.snowdonia-bedbreakfast.co.uk/feature_pages/item/1616/movie_map_north_wales.html,https://www.snowdonia-bedbreakfast.co.uk/image/upload/Kevinsshed/movie_map1.jpg,official-website/movie_map1-8319c314a7.jpg,movie map1.jpg,14882,downloaded
official-website,https://www.snowdonia-bedbreakfast.co.uk/feature_pages/item/1067/Swallow_Falls_Betws_y_Coed.html,https://www.snowdonia-bedbreakfast.co.uk/image/upload/BYC5/SwallowFalls2.jpg,official-website/SwallowFalls2-b4e7c3c1ae.jpg,SwallowFalls2.jpg,93938,downloaded
official-website,https://www.snowdonia-bedbreakfast.co.uk/enquiryform.html?i=23&,https://www.snowdonia-bedbreakfast.co.uk/image/w3.jpg,official-website/w3-af67f0c189.jpg,We take security seriously at Glenwood Guest House and Self Catering Cottage,13023,downloaded
official-website,http://www.snowdonia-bedbreakfast.co.uk/Feature_Pages/index.html,,,,0,page-error: HTTP Error 404: Not Found
official-website,http://www.snowdonia-bedbreakfast.co.uk/Accommodation/index.html,,,,0,page-error: HTTP Error 404: Not Found
official-website,http://www.snowdonia-bedbreakfast.co.uk/enquiryform.html?i=74071&,http://www.snowdonia-bedbreakfast.co.uk/image/w9.jpg,official-website/w9-fb5ed7bf26.jpg,We take security seriously at Glenwood Cottage,13304,downloaded
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/104/Zip_World_Fforest.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/ttadventur/zipsafari.jpg,official-website/zipsafari-fb498c2251.jpg,zipsafari.jpg,102575,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/104/Zip_World_Fforest.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/ttadventur/Forest_Bounce.jpg,official-website/Forest_Bounce-9d29f10d4e.jpg,Forest-Bounce.jpg,108409,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/104/Zip_World_Fforest.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/ttadventur/Skyride_May17_007_500_400_c1.jpg,official-website/Skyride_May17_007_500_400_c1-d2d1a22cc5.jpg,Skyride_May17_007_500_400_c1.jpg,99757,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/104/Zip_World_Fforest.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/ttadventur/TreeHoppersFun_500_400_c1.jpg,official-website/TreeHoppersFun_500_400_c1-8fbf4032d0.jpg,TreeHoppersFun_500_400_c1.jpg,110167,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/104/Zip_World_Fforest.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/ttadventur/Fforest_Coaster_May17_0027_500_400_c1.jpg,official-website/Fforest_Coaster_May17_0027_500_400_c1-cd82faf6a3.jpg,Fforest_Coaster_May17_0027_500_400_c1.jpg,83738,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/38251/Beics_Betws_Mountain_Bike_Hire.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/beicsbetws1/logo.jpg,official-website/logo-c9a7204188.jpg,logo.jpg,11297,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/38251/Beics_Betws_Mountain_Bike_Hire.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/beicsbetws1/mountain_bike.jpg,official-website/mountain_bike-a9505968b4.jpg,mountain bike.jpg,210890,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/38251/Beics_Betws_Mountain_Bike_Hire.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/beicsbetws1/bikers.jpg,official-website/bikers-efcfcbdbae.jpg,bikers.jpg,69396,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/5681/Golf_Club_Betws_y_Coed.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/robdavies/lady_golfers.jpg,official-website/lady_golfers-19a7b42bd6.jpg,lady golfers.jpg,31961,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/5681/Golf_Club_Betws_y_Coed.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/robdavies/ladies_in_a_buggy.jpg,official-website/ladies_in_a_buggy-0b54a44914.jpg,ladies in a buggy.jpg,30573,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/5681/Golf_Club_Betws_y_Coed.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/robdavies/sand_rake.jpg,official-website/sand_rake-2f278d600a.jpg,sand rake.jpg,27260,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/5681/Golf_Club_Betws_y_Coed.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/robdavies/clubhouse_rake.jpg,official-website/clubhouse_rake-3ca9fd5c9c.jpg,clubhouse rake.jpg,25520,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/5681/Golf_Club_Betws_y_Coed.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/robdavies/blossom_2.jpg,official-website/blossom_2-7eb3d2cf42.jpg,blossom.jpg,42273,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/1392/Gwydyr_Stables_Riding___Trekking_Stables.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/BYC5/man_with_horse.jpg,official-website/man_with_horse-7bdc7ead9e.jpg,man with horse.jpg,8097,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/1392/Gwydyr_Stables_Riding___Trekking_Stables.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/BYC5/nice.gif,official-website/nice-60d04f0110.gif,nice.gif,10307,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/33061/Oaklands_Outdoors.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/oaklands1/COBDENS_JUMP.jpg,official-website/COBDENS_JUMP-4eca5cd73e.jpg,COBDENS JUMP.jpg,38531,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/33061/Oaklands_Outdoors.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/oaklands1/North_to_the_Glyders.JPG,official-website/North_to_the_Glyders-0328178b98.jpg,glyders,46714,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/33061/Oaklands_Outdoors.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/oaklands1/Pictures_4_website_016_resize.jpg,official-website/Pictures_4_website_016_resize-d46a6af043.jpg,Pictures 4 website 016_resize.jpg,55670,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/33061/Oaklands_Outdoors.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/oaklands1/Pictures_4_website_027_resize.jpg,official-website/Pictures_4_website_027_resize-affcafb4ee.jpg,Pictures 4 website 027_resize.jpg,32276,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/33061/Oaklands_Outdoors.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/oaklands1/Pictures_4_website_048_resize.jpg,official-website/Pictures_4_website_048_resize-aa6f2cb6d1.jpg,Pictures 4 website 048_resize.jpg,36782,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/513/Seren_Ventures.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/laurence/Seren_Abseil_Doubles.jpg,official-website/Seren_Abseil_Doubles-004e8facc8.jpg,Seren Abseil-Doubles.jpg,11111,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/513/Seren_Ventures.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/laurence/Snowdon_Horseshoe_Jonathan.jpg,official-website/Snowdon_Horseshoe_Jonathan-1872664295.jpg,Crib Goch on the Snowdon Horseshoe,10271,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/513/Seren_Ventures.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/laurence/Night_Navigation.jpg,official-website/Night_Navigation-6bf8970992.jpg,Night navigation in Snowdonia,2818,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/513/Seren_Ventures.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/laurence/SerenSouth_to_Tryfan.jpg,official-website/SerenSouth_to_Tryfan-fe4c5db787.jpg,SerenSouth-to-Tryfan.jpg,14115,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/activity_providers/item/513/Seren_Ventures.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/laurence/LibertyGorgeWalk.jpg,official-website/LibertyGorgeWalk-b5da9ef053.jpg,Gorge Walking in Snowdonia,23699,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/61/Bodnant_Garden.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/bodnant/Laburnum_Arch_300_pixels.jpg,official-website/Laburnum_Arch_300_pixels-517f027af9.jpg,Laburnum Arch 300 pixels.jpg,26511,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/61/Bodnant_Garden.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/bodnant/Rhododendron_Walk.jpg,official-website/Rhododendron_Walk-f02b3ff38e.jpg,Rhododendron Walk.jpg,47689,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/61/Bodnant_Garden.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/bodnant/Terraces_350_pixels.jpg,official-website/Terraces_350_pixels-7f9633336b.jpg,Terraces 350 pixels.jpg,39624,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/61/Bodnant_Garden.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/bodnant/North_Garden_350_pieels.jpg,official-website/North_Garden_350_pieels-5aa2b93711.jpg,North Garden 350 pieels.jpg,34702,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/61/Bodnant_Garden.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/bodnant/416095Rhododendron_Walk.jpg,official-website/Rhododendron_Walk-f02b3ff38e.jpg,Rhododendron Walk.jpg,47689,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/1010/Attractions_of_North_Wales.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/BYC5/dolbadarn_castle.jpg,official-website/dolbadarn_castle-be4475cfd8.jpg,dolbadarn castle.jpg,61891,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/1010/Attractions_of_North_Wales.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/BYC5/snowdon7.jpg,official-website/snowdon7-96cc7dc68d.jpg,snowdon7.jpg,37101,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/1010/Attractions_of_North_Wales.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/BYC5/Terraces_350_pixels.jpg,official-website/Terraces_350_pixels-e8aaf51a6b.jpg,Terraces_350_pixels.jpg,39617,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/11361/Betws_y_Coed.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/walking1/2014_12_13_10.55.14.jpg,official-website/2014_12_13_10-55-14-90fc178420.jpg,Capel Curig Bridge,36628,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/11361/Betws_y_Coed.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/walking1/SWF10.jpg,official-website/SWF10-c60bd5fcf5.jpg,Llyn Crafnant,43603,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/11361/Betws_y_Coed.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/walking1/Llyn_Crafnantaaaaaa.jpg,official-website/Llyn_Crafnantaaaaaa-5fd81be79d.jpg,Llyn Crafnantaaaaaa.jpg,41922,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/5471/Conwy_Castle.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/moseleyc/Conwy_Castle_and_boats.jpg,official-website/Conwy_Castle_and_boats-fa3b83e915.jpg,Conwy Castle and boats.jpg,51306,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/5471/Conwy_Castle.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/moseleyc/Conwy_Castle_birds_eye_view.jpg,official-website/Conwy_Castle_birds_eye_view-7267fb5b45.jpg,Conwy Castle birds eye view.jpg,49219,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/5471/Conwy_Castle.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/moseleyc/Conwy_Castle_children_running_2.jpg,official-website/Conwy_Castle_children_running_2-5419d81662.jpg,Conwy Castle children running.jpg,36174,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/5471/Conwy_Castle.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/moseleyc/Conwy_Castle_view.jpg,official-website/Conwy_Castle_view-49fda0626f.jpg,Conwy Castle view.jpg,43333,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/1159/Conwy_Valley_Railway_Museum.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/BYC5/conwy_valley_railway_museum6.jpg,official-website/conwy_valley_railway_museum6-323f261691.jpg,conwy valley railway museum6.jpg,43946,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/1159/Conwy_Valley_Railway_Museum.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/BYC5/conwy_valley_railway_museum4.jpg,official-website/conwy_valley_railway_museum4-19c7aee40b.jpg,conwy valley railway museum4.jpg,42475,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/1159/Conwy_Valley_Railway_Museum.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/BYC5/conwy_valley_railway_museum3.jpg,official-website/conwy_valley_railway_museum3-bcaa05042d.jpg,conwy valley railway museum3.jpg,40769,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/1159/Conwy_Valley_Railway_Museum.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/BYC5/conwy_valley_railway_museum1.jpg,official-website/conwy_valley_railway_museum1-a2a2e8fc6a.jpg,conwy valley railway museum1.jpg,43348,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/1159/Conwy_Valley_Railway_Museum.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/BYC5/conwy_valley_railway_museum2.jpg,official-website/conwy_valley_railway_museum2-053078c450.jpg,conwy valley railway museum2.jpg,41814,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/6821/Dolwyddelan_Castle.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/moseleyc/Dolwyddelan_Castle_03.jpg,official-website/Dolwyddelan_Castle_03-fdcb529a12.jpg,Dolwyddelan_Castle_03.jpg,37944,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/6821/Dolwyddelan_Castle.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/moseleyc/Dolwyddelan_Castle_02.jpg,official-website/Dolwyddelan_Castle_02-ab0190607c.jpg,Dolwyddelan_Castle_02.jpg,27108,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/6821/Dolwyddelan_Castle.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/moseleyc/Dolwyddelan_Castle_04.jpg,official-website/Dolwyddelan_Castle_04-02b901d5a2.jpg,Dolwyddelan_Castle_04.jpg,28051,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/1554/Great_Orme_Tramway.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/tramway/tram_06_20.jpg,official-website/tram_06_20-b15bd4aeb7.jpg,tram 06_20.jpg,81674,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/1554/Great_Orme_Tramway.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/tramway/Tram_1.jpg,official-website/Tram_1-6124fa2908.jpg,Tram 1.jpg,33022,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/1554/Great_Orme_Tramway.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/tramway/Tram_004_192.jpg,official-website/Tram_004_192-11ecdcc5ae.jpg,Tram 004 192.jpg,23686,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/1554/Great_Orme_Tramway.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/tramway/Tram_7.jpg,official-website/Tram_7-189c793ba5.jpg,Tram 7.jpg,31321,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/5711/Plas_Mawr.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/moseleyc/Plas_Mawr_hall.jpg,official-website/Plas_Mawr_hall-d7782ebcaf.jpg,Plas Mawr hall.jpg,51116,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/5711/Plas_Mawr.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/moseleyc/fireplace.jpg,official-website/fireplace-ff61036d77.jpg,fireplace.jpg,45395,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/5711/Plas_Mawr.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/moseleyc/Plas_Mawr_kitchen.jpg,official-website/Plas_Mawr_kitchen-4a8aee8ef2.jpg,Plas Mawr kitchen.jpg,47753,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/5711/Plas_Mawr.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/moseleyc/Plas_Mawr_bedroom.jpg,official-website/Plas_Mawr_bedroom-44e7be0440.jpg,Plas Mawr bedroom.jpg,42103,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/1321/The_Riverside_Continental_Chocolate_House.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/tina/map055.jpg,official-website/map055-fcdb498557.jpg,map055.jpg,13413,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/73/Welsh_Mountain_Zoo___National_Zoo_of_Wales.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/welshzoo1/Snow_Leopard_Steve_Lewis__3.jpg,official-website/Snow_Leopard_Steve_Lewis__3-d1947042d1.jpg,Snow Leopard (Steve Lewis).jpg,43339,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/73/Welsh_Mountain_Zoo___National_Zoo_of_Wales.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/welshzoo1/chicopose.JPG,official-website/chicopose-adbb0660be.jpg,chicopose.JPG,52548,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/73/Welsh_Mountain_Zoo___National_Zoo_of_Wales.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/welshzoo1/lar_gibbon.jpg,official-website/lar_gibbon-b0d27d40e1.jpg,lar gibbon.jpg,81881,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/73/Welsh_Mountain_Zoo___National_Zoo_of_Wales.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/welshzoo1/meerkat2.jpg,official-website/meerkat2-b9f4a6728f.jpg,meerkat2.jpg,40784,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/73/Welsh_Mountain_Zoo___National_Zoo_of_Wales.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/welshzoo1/DSCF0409.jpg,official-website/DSCF0409-3b8c0a548f.jpg,DSCF0409.jpg,53735,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/894/Trefriw_Woollen_Mills_.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/klew/Turbine_Room_6786.jpg,official-website/Turbine_Room_6786-b65616a516.jpg,TURBINE,73850,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/894/Trefriw_Woollen_Mills_.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/klew/P1250183.JPG,official-website/P1250183-1ddd09f293.jpg,WEAVER'S GARDEN,93769,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/894/Trefriw_Woollen_Mills_.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/klew/Trefriw_Autumn_7690.jpg,official-website/Trefriw_Autumn_7690-5ea2d81705.jpg,TREFRIW VILLAGE,68234,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/894/Trefriw_Woollen_Mills_.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/klew/Tea_Room_6807.jpg,official-website/Tea_Room_6807-9a15a86b06.jpg,TEAROOM,71463,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/attractions/item/894/Trefriw_Woollen_Mills_.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/klew/Shop_Counter_lg_web_6522_2.jpg,official-website/Shop_Counter_lg_web_6522_2-841b041247.jpg,SHOP,89542,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/eating/item/893/Riverside_Restaurant_at_the_Craig_y_Dderwen_Hotel.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/dderwen/Resaurant_2.jpg,official-website/Resaurant_2-92c5c9a00d.jpg,Restaurant,45785,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/eating/item/893/Riverside_Restaurant_at_the_Craig_y_Dderwen_Hotel.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/dderwen/Restaurant_1.jpg,official-website/Restaurant_1-a3311e0d3d.jpg,Rest table,44938,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/eating/item/893/Riverside_Restaurant_at_the_Craig_y_Dderwen_Hotel.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/dderwen/Back_View_sm.JPG,official-website/Back_View_sm-1c616cb336.jpg,Back View sm.JPG,44645,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/eating/item/893/Riverside_Restaurant_at_the_Craig_y_Dderwen_Hotel.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/dderwen/Garden_1.jpg,official-website/Garden_1-f8597de9f7.jpg,Garden 2,44719,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/eating/item/893/Riverside_Restaurant_at_the_Craig_y_Dderwen_Hotel.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/dderwen/Bar_1.jpg,official-website/Bar_1-f25faeed12.jpg,Bar,47403,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/eating/item/1107/Y_Stablau.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/royaloak/ystablau.jpg,official-website/ystablau-7b05dd498c.jpg,ystablau,10961,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/eating/item/1111/Dragon__Restaurant.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/BYC5/dragontable.jpg,official-website/dragontable-5ff6c17d6e.jpg,dragontable.jpg,61805,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/eating/item/1112/Glan_Aber.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/BYC5/dining_single_table2_250.jpg,official-website/dining_single_table2_250-c40450097b.jpg,dining single table2-250.jpg,21821,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/eating/item/1112/Glan_Aber.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/BYC5/bar250.jpg,official-website/bar250-2a598dc6d5.jpg,bar250.jpg,24281,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/eating/item/1742/Tu_Hwnt_I_r_Bont.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/tuhwnt/TUHWNTIRBONT02_350.jpg,official-website/TUHWNTIRBONT02_350-8c24d548d4.jpg,TUHWNTIRBONT02 350.jpg,60130,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/eating/item/1742/Tu_Hwnt_I_r_Bont.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/tuhwnt/TUHWNTIRBONT05_350.jpg,official-website/TUHWNTIRBONT05_350-6c77104fe4.jpg,TUHWNTIRBONT05 350.jpg,41232,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/eating/item/1742/Tu_Hwnt_I_r_Bont.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/tuhwnt/Dec_2007_350.jpg,official-website/Dec_2007_350-810c177855.jpg,Dec 2007 - 350.jpg,36051,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/eating/item/3531/The_Glan_Aber_Restaurant.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/aberadmin/Glan_Aber_Blue_Sky.gif,official-website/Glan_Aber_Blue_Sky-581b0c9257.gif,GGA Outside Blue Sky,59413,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/eating/item/3531/The_Glan_Aber_Restaurant.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/aberadmin/G_REST_2.jpg,official-website/G_REST_2-518b423db1.jpg,G REST 2.jpg,33272,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/eating/item/3531/The_Glan_Aber_Restaurant.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/aberadmin/Wine_and_Roses.gif,official-website/Wine_and_Roses-fdcfbb11a2.gif,Wine-and-Roses.gif,62980,duplicate
official-website,http://www.snowdonia-bedbreakfast.co.uk/eating/item/3531/The_Glan_Aber_Restaurant.html,http://www.snowdonia-bedbreakfast.co.uk/image/upload/aberadmin/GA_Garden.gif,official-website/GA_Garden-75685cd270.gif,GA-Garden.gif,75098,duplicate
